2	-1	-1
0	21.1670044606	1.64023928049
0	21.4049027099	1.64484173701
0	21.6432796171	1.64916909609
0	21.170467937	2.44229313821
0	20.9322077743	2.43714985709
0	20.694556391	2.43181291136
0	20.4575101591	2.42635514206
0	20.2210533866	2.42084103636
0	19.2805447301	2.39918817957
0	19.0465708569	2.39404144812
0	19.0459421023	2.89321616341
0	18.8122707422	2.88803592221
0	18.5789814102	2.8830377848
0	18.3460354575	2.8782264364
0	18.1133973551	2.87360270703
0	17.8810347685	2.86916449119
0	17.6489184957	2.86490750756
0	17.4170223178	2.86082591367
0	17.1853227981	2.85691279467
0	16.9537990553	2.85316054579
0	16.7224325291	2.84956116675
0	16.4912067491	2.84610648485
0	16.2601071154	2.84278832088
0	15.7983415054	2.73686198286
0	15.5675402877	2.73389865542
0	15.3368219252	2.73103989195
0	15.3367325412	2.83072286814
0	15.1060967647	2.82797106345
0	14.8755285814	2.82531125832
0	14.6450217261	2.82273710742
0	14.4145706377	2.8202425855
0	14.1841703785	2.81782197702
0	13.9537676389	2.91521496467
0	13.723461946	2.91293911821
0	13.4932710321	2.71117658628
0	13.2630300538	2.70898690279
0	13.0328227088	2.70684644894
0	12.1122850723	2.69869661273
0	11.8822146043	2.69674355157
0	11.6521668511	2.69481731681
0	11.4221406998	2.69291465367
0	10.7321808048	2.78725918894
0	10.2723061474	2.58367571327
0	10.2723067032	2.48370395167
0	10.04239419	2.48185057044
0	9.8125	2.48
0	9.58262407505	2.47814942956
0	9.35276647332	2.47629604833
0	9.12292736999	2.47443703429
0	9.8125	2.58
0	10.0423940511	2.58183644831
0	10.0423932074	3.18174818743
0	9.8125	3.18
0	9.58262309246	3.17825181257
0	9.35276253996	3.17650078279
0	9.1229185086	3.17474405558
0	8.89309127743	3.1729787503
0	8.66328124165	3.17120194776
0	8.43348891736	3.16941067699
0	8.20371494765	3.16760190163
0	7.97396011037	3.16577250599
0	8.20370788028	3.26770901423
0	7.51448236332	3.36234616257
0	7.28478472985	3.36046555291
0	7.0551102209	3.35855061036
0	6.82546045098	3.35659755242
0	6.59583725855	3.354602412
0	6.59586680604	3.25438721422
0	6.36627690852	3.25233097215
0	6.13671842991	3.25022425919
0	6.13679619822	3.04974472391
0	5.9072825317	3.04755481076
0	5.67780680808	3.04530551435
0	5.44837247653	3.04299178948
0	5.21898342871	3.04060829901
0	4.98964405632	3.0381493929
0	4.7603593174	3.03560908809
0	4.53113481249	3.03298104974
0	4.07268971795	3.22813448252
0	3.8436697272	3.22521838208
0	3.61474026161	3.22218284301
0	3.38591189711	3.21901920553
0	3.15733525861	3.11533990647
0	2.92904622358	2.91115107728
0	2.70062636607	2.90754936088
0	2.47236493558	2.90378957535
0	2.24428112223	2.89986300341
0	2.01639659887	2.89576126136
0	1.7887357894	2.89147660303
0	1.7889097566	2.7911525428
0	1.78855877108	2.99180792126
0	2.24411362481	3.00021826945
0	2.24323605864	3.50211197482
0	2.01531325123	3.49795095866
0	1.78762521293	3.49358223399
0	2.47136596777	3.50607599787
0	2.69967874627	3.50985414941
0	2.92815320149	3.51345763079
0	3.15677081317	3.51689749233
0	3.3855153998	3.52018447534
1	3.4563506236	3.84484988858
1	3.68563763365	3.8467231509
1	3.45626680092	3.94510576808
1	3.22704060828	3.94314750212
1	3.2267629048	4.24395844396
1	2.99759190457	4.24191222432
1	3.45600973782	4.24590374324
1	3.68532330574	4.24775576215
1	3.91469575278	4.24952165269
1	4.14438435353	3.85022851395
1	4.60326727686	3.95367410329
1	4.83279994118	3.95518384261
1	5.06236634909	3.95663742169
1	5.29196311545	3.95803922691
1	5.52158727232	3.95939334658
1	5.52169240254	3.65883689031
1	5.29208084605	3.65745578836
1	5.75132959175	3.66017473585
1	5.98099010258	3.66147276686
1	6.21067189725	3.6627342137
1	6.44037317846	3.66396211285
1	6.67009236111	3.66515932381
1	6.89982804796	3.66632854508
1	7.12957900862	3.6674723293
1	7.12953971479	3.96782811161
1	6.89978156524	3.966713713
1	6.89976595504	4.06684562951
1	6.67001972732	4.06571572144
1	6.44028903684	4.0645575829
1	6.44022502245	4.36502678233
1	6.21050163051	4.36386859468
1	5.980795862	4.36267622311
1	6.66996452359	4.36615379996
1	6.89971880599	4.36725247186
1	7.12948670589	4.36832545214
1	6.66990877629	4.66661096086
1	6.44016031976	4.66551675188
1	6.21042715227	4.66439127624
1	5.98071074852	4.66323146142
1	5.75101279424	4.66203400932
1	5.7509803034	4.76223601542
1	5.52129850018	4.76100851977
1	5.98068215847	4.7634222388
1	6.21040215295	4.76457076845
1	6.44013861625	4.76568492573
1	6.66989008818	4.76676780134
1	6.89965529219	4.76782227966
1	7.12943311275	4.76885106084
1	7.35922257614	4.76985668106
1	7.58902283413	4.77084153099
1	7.58899524858	5.07118577013
1	7.35918889553	5.07023585576
1	7.81881098768	5.07211728776
1	8.04863550417	5.07303255809
1	8.27846827619	5.073933628
1	8.73816133731	4.87558603966
1	8.96801488287	4.87647901533
1	8.96801630118	4.77643400861
1	9.19787648194	4.77733143707
1	9.42774390808	4.77822377254
1	9.65761844147	4.77911272871
1	9.8875	4.78
1	10.1173885564	4.78088727129
1	10.347284138	4.78177622746
1	10.5771868268	4.78266856293
1	10.5771860313	4.88263482541
1	10.3472837852	4.88175374423
1	10.1173884683	4.88087603224
1	9.8875	4.88
1	9.65761835339	4.87912396776
1	9.42774355531	4.87824625577
1	9.19787568651	4.87736517459
1	9.19787886449	4.47723284528
1	8.96802054887	4.47630249731
1	9.42774496485	4.47815806486
1	9.65761870534	4.47907988098
1	9.8875	4.48
1	10.1173888203	4.48092011902
1	10.3472851947	4.48184193514
1	10.5771892093	4.48276715472
1	10.8071010086	4.48369750269
1	10.3472862476	4.18190514564
1	10.1173890832	4.1809517203
1	10.1173891705	4.08096198925
1	9.8875	4.08
1	9.8875	4.18
1	9.65761896825	4.1790482797
1	8.9680261845	4.07613492219
1	8.73817905848	4.07515573272
1	8.50834093102	4.07416783212
1	8.2785121553	4.07316937931
1	8.04869315951	4.07215847786
1	8.04871022396	3.77191796175
1	7.81890617411	3.7708625824
1	8.27852515396	3.77295894091
1	8.50835043885	3.7739874734
1	8.73818563635	3.77500545009
1	9.42774879342	3.3779374715
1	9.65761966149	3.37896958984
1	9.8875	3.38
2	10.1923866305	3.38034347005
2	10.4222764177	3.3806875095
2	10.1923866018	3.48034033031
2	9.9625	3.48
2	10.6521691362	3.48102327236
2	10.8820651553	3.4813670342
2	11.1119644374	3.48171310167
2	11.1119665932	3.18175961045
2	10.8820665313	3.18140424994
2	10.6521699086	3.18105118888
2	10.4222766459	3.18069984344
2	11.3418701973	3.1821178646
2	11.5717774723	3.18247961967
2	12.0316013287	3.2831886388
2	12.2615200994	3.28356168646
2	12.4914432793	3.28394086536
2	12.7213711531	3.28432689572
2	12.9513040456	3.2847205301
2	13.1812423267	3.28512255716
2	13.4111864162	3.28553380557
2	13.6411367894	3.28595514816
2	13.8710939843	3.28638750619
2	14.1010586088	3.28683185383
2	14.3310313501	3.28728922283
2	14.5610129848	3.28776070722
2	14.7910043908	3.28824746813
2	15.0210065612	3.28875073846
2	15.2510206202	3.28927182743
2	15.4810478411	3.28981212463
2	15.7110896677	3.2903731035
2	15.9411253575	3.39088279311
2	16.1711996733	3.39148837996
2	16.1712239144	3.2915634314
2	16.4012941716	3.39211989172
2	16.6314112808	3.39277919263
2	16.8615537687	3.39346822621
2	17.0917247917	3.3941890012
2	17.3219279482	3.39494356953
2	17.5521673396	3.39573399395
2	17.7824476356	3.39656230173
2	18.0127741436	3.39743042066
2	18.2431528804	3.39834009221
2	18.4735906409	3.39929275604
2	18.7040950585	3.40028939924
2	18.9346746474	3.40133036331
2	19.1653388127	3.40241510213
2	19.3960978101	3.40354188591
2	19.6269626301	3.40470745034
2	20.551756947	3.50965275691
